"VV_2017-05-15","VV_2017-05-27","VV_2017-06-08","VV_2017-07-02","VV_2017-07-14","VV_2017-07-26","VV_2017-08-07","VV_2017-08-19","VV_2017-08-31","VV_2017-09-12","VV_2017-09-24","VV_2017-10-06","VV_2017-10-18"
0.138910919,0.125673085,0.137048006,0.172999725,0.135913223,0.148158863,0.186106861,0.146089062,0.206798613,0.154364139,0.248319745,0.144390792,0.175142825
0.135882989,0.130834058,0.136377692,0.255433142,0.118968427,0.199504867,0.285623878,0.381521165,0.177767336,0.146127388,0.303211033,0.150808871,0.125069574
0.127201736,0.206117064,0.159753442,0.147946775,0.198823661,0.120131984,0.176852852,0.116408587,0.156618446,0.13500309,0.294839054,0.13224183,0.130763307
0.120509565,0.178994536,0.138934255,0.133012816,0.122843243,0.196174577,0.146788865,0.081035152,0.232186094,0.105698332,0.347197086,0.126628056,0.176628143
0.103607275,0.11023844,0.150440514,0.171170712,0.127742201,0.162139058,0.207795262,0.228832215,0.179111302,0.154029101,0.240578577,0.106655307,0.141002804
0.104604423,0.17659238,0.146303296,0.099679977,0.128061458,0.136457011,0.170257032,0.136629075,0.124618612,0.124222562,0.525435209,0.134801239,0.257530898
0.087172978,0.094213657,0.077650972,0.145843849,0.114817947,0.102019943,0.15834029,0.09684483,0.121875599,0.12232206,0.184048012,0.085620701,0.116477363
0.107042819,0.113060318,0.105930932,0.129600003,0.122777425,0.129798353,0.153673723,0.113021955,0.165032655,0.112678021,0.26649788,0.121194966,0.095404029
0.156006381,0.134271324,0.117243998,0.178085342,0.140514642,0.162697345,0.162250921,0.321765065,0.176874906,0.184594303,0.21251671,0.167722821,0.180706277
0.079713337,0.101518609,0.111361608,0.168841392,0.149602219,0.109212607,0.187156409,0.100581147,0.114574812,0.094456404,0.241945222,0.165659785,0.118723176
0.147022292,0.174475729,0.183262527,0.164544791,0.121820085,0.250285029,0.19534713,0.178251877,0.17395331,0.189427018,0.343286574,0.103233948,0.145010382
0.139591128,0.226717651,0.173364267,0.119246781,0.143697292,0.117070682,0.160661891,0.293144941,0.111552037,0.155441046,0.239762843,0.11655172,0.120910004
0.096666709,0.10640119,0.100312084,0.181725621,0.102862999,0.11273165,0.163835436,0.119693719,0.138451487,0.150884464,0.251327246,0.106924057,0.180378094
0.166683868,0.092428461,0.080768153,0.149027616,0.080545686,0.105684958,0.104136594,0.493952364,0.132912755,0.125030577,0.282226413,0.114696786,0.11506436
0.135115638,0.140720308,0.093204305,0.114620753,0.078527488,0.147211894,0.155929282,0.093258403,0.097066805,0.092032343,0.199235186,0.127508789,0.110740535
0.134795561,0.096357636,0.085803814,0.15735279,0.234388739,0.147122353,0.194828793,0.124775335,0.12065205,0.171126187,0.196085855,0.179999277,0.112594597
0.242199719,0.196674049,0.261452824,0.121795759,0.155054569,0.162146598,0.132039279,0.147569016,0.142371133,0.156443521,0.364231765,0.13324289,0.173339769
0.218094513,0.689654171,0.275674134,0.65565753,1.846175194,0.341795117,0.528359294,0.302286744,0.505799055,0.228563547,0.987861097,0.337527961,1.400080681
0.226352736,0.116173998,0.118178032,0.154404476,0.111362383,0.108866438,0.130202234,0.183509275,0.212274104,0.154042989,0.220396861,0.078626446,0.102767132
0.156067252,0.096154459,0.133040622,0.119757921,0.085633203,0.12370012,0.114313781,0.306873322,0.097965553,0.107326016,0.173298836,0.097229041,0.116428524
0.130440593,0.084608488,0.107438102,0.119721986,0.128198653,0.104515597,0.174820751,0.275294304,0.122880295,0.092420988,0.20118928,0.133726135,0.097690403
0.121244326,0.100029059,0.102744251,0.1985517,0.119804427,0.149886146,0.119678251,0.260531366,0.110444576,0.144500673,0.318602383,0.115626261,0.129313141
0.147635594,0.1086509,0.086185202,0.149463326,0.132095739,0.168694735,0.176908493,0.128846571,0.116328381,0.131137937,0.23086898,0.11810267,0.136448845
0.091055252,0.120495521,0.110616967,0.188542977,0.128300682,0.161785766,0.167070314,0.154143319,0.198812008,0.248246387,0.288361251,0.176375926,0.13264285
0.120098688,0.151960403,0.272694498,0.146012843,0.117890932,0.128191456,0.235722795,0.167329654,0.123431489,0.122782923,0.335335851,0.121710606,0.192621008
0.144270897,0.111416347,0.123400323,0.152301326,0.100447737,0.129748836,0.174041778,0.324104875,0.085693792,0.113851689,0.158783972,0.066876739,0.096221313
0.106115192,0.111412257,0.096765868,0.171391129,0.134152934,0.136541069,0.16014643,0.145437777,0.15563117,0.13606146,0.264079452,0.122470774,0.146870568
0.141736314,0.10034892,0.112334587,0.151512071,0.101779252,0.078569099,0.116318859,0.075358793,0.092942014,0.095710188,0.285502791,0.104234271,0.131895378
0.082472004,0.098753832,0.105989099,0.410837501,0.422054082,0.175254419,0.187393799,0.266001254,0.199286044,0.479004949,0.354098052,1.744856,0.115541965
0.11225117,0.136934355,0.095340505,0.143759996,0.093149506,0.099827126,0.118738346,0.268011659,0.110976897,0.102463685,0.146086812,0.086842552,0.077995963
0.137206748,0.131841347,0.101473063,0.241162255,0.12165866,0.155188113,0.140866518,0.181644335,0.088877283,0.130174041,0.241583809,0.156789169,0.099058241
0.095644586,0.11436715,0.109574623,0.100653261,0.093652196,0.070550457,0.115545258,0.219261691,0.08984872,0.084296547,0.209672734,0.122457273,0.086151399
0.10650146,0.179303363,0.148304,0.12105497,0.134152099,0.091750994,0.144621134,0.126070812,0.082011193,0.112572357,0.227606371,0.096031621,0.087737724
0.117992893,0.163061917,0.147722125,0.188205481,0.11150182,0.153246388,0.174453869,0.138457566,0.121797785,0.160803959,0.200827271,0.191182986,0.132279843
0.122421421,0.123589359,0.085677952,0.1341324,0.136117578,0.159625739,0.11956878,0.118904784,0.082762793,0.104409903,0.200978205,0.108086996,0.098264314
0.126993626,0.15507628,0.117027774,0.139743254,0.125232428,0.134675115,0.164185435,0.129172474,0.149416044,0.225562632,0.20638594,0.156941444,0.120078079
0.085880004,0.116152443,0.087293617,0.127652079,0.103030577,0.130740866,0.140855491,0.136033818,0.136732295,0.105588935,0.213018164,0.121496424,0.136408955
0.140065685,0.17575781,0.122599602,0.166287214,0.160844594,0.130141035,0.161423951,0.226290464,0.152208939,0.133546591,0.218553603,0.12773715,0.140931547
0.151246697,0.131295636,0.137503341,0.246482387,0.114688255,0.123671509,0.173198134,0.266874135,0.118083693,0.137945458,0.247667313,0.136095986,0.142298371
0.180070564,0.141181096,0.114599705,0.158506528,0.156547189,0.12352901,0.175460383,0.120732553,0.153094441,0.20184499,0.198234096,0.134447038,0.119658619
0.242861599,0.162198886,0.146166563,0.336750299,0.206955254,0.236876562,0.266888231,0.682809889,0.164759234,0.281467944,0.410861462,0.266653538,0.227821603
0.095197357,0.109624185,0.116352282,0.14472568,0.12198098,0.126008466,0.119975418,0.119345665,0.141769439,0.133924961,0.206355304,0.209265515,0.203325257
0.112293102,0.673015714,0.835364401,0.128942117,0.217254892,0.172049165,0.269688845,0.916811049,0.703649819,0.220700473,0.286110967,0.130323097,0.110059306
0.09638764,0.133438751,0.130907312,0.123742573,0.094880186,0.113366298,0.148400918,0.083593361,0.099649683,0.163427025,0.184040755,0.108517423,0.121915989
0.120714687,0.086888969,0.128820553,0.12948823,0.106620423,0.103270099,0.164167017,0.109357208,0.145008653,0.125084803,0.254354984,0.084635422,0.086106621
0.150936976,0.124642774,0.107033238,0.135174364,0.115125105,0.101672247,0.179718509,0.109575324,0.146208376,0.120310463,0.219227865,0.096217968,0.109682828
0.09071409,0.112682037,0.083659485,0.210636035,0.090349071,0.150635228,0.178155094,0.078054152,0.152112514,0.109117195,0.219848335,0.164213151,0.096578628
0.116483353,0.11232923,0.088174827,0.126687661,0.100453719,0.108540669,0.143840283,0.098129243,0.093683787,0.112826623,0.206357852,0.105899118,0.107280374
0.122905158,0.1500144,0.107082672,0.149869055,0.123966023,0.128805801,0.181847319,0.108055368,0.131850407,0.069232322,0.227336988,0.101984151,0.087337181
0.223837525,0.251930207,0.236305207,0.250893384,0.27884835,0.33510828,0.249839082,0.233259946,0.287916631,0.228004485,0.416776806,0.278222054,0.221839517
0.201355994,0.126972914,0.194624916,0.189146057,0.15082176,0.150137067,0.182602525,0.151877314,0.201553106,0.155270532,0.29288283,0.192697406,0.198300019
0.174414948,0.113740578,0.094618015,0.168737292,0.115308627,0.122668274,0.167162195,0.294704556,0.102754667,0.137912169,0.152624801,0.136134982,0.110300615
0.102110535,0.113568164,0.103926934,0.17146647,0.12893492,0.113815375,0.151614562,0.17607151,0.124314688,0.112535924,0.26341629,0.112060696,0.110448934
0.106762007,0.140801355,0.113839187,0.123993516,0.094606906,0.082966745,0.14753136,0.089522123,0.120032467,0.147617042,0.16161409,0.099078335,0.118869014
0.100023448,0.124420263,0.116063192,0.150434241,0.098761149,0.117113203,0.100425079,0.09182398,0.120357603,0.105436482,0.226632148,0.12801078,0.124090202
0.119322307,0.104822591,0.080768153,0.151337549,0.080545686,0.13923198,0.114632264,0.493952364,0.120614991,0.125030577,0.300889134,0.114696786,0.11506436
0.095571205,0.141389087,0.125047505,0.143602923,0.115260504,0.135465071,0.115286477,0.113579102,0.138141811,0.12528275,0.317054778,0.106380738,0.134470791
0.128409326,0.108061709,0.095283769,0.10755153,0.085354686,0.146319196,0.169593394,0.085637577,0.114782318,0.094700247,0.209253654,0.137651175,0.11240086
0.111278072,0.086951934,0.083634913,0.157666653,0.148524463,0.142464727,0.190133393,0.126193106,0.128061995,0.181189284,0.19987607,0.120551802,0.134217843
0.102500036,0.137517273,0.121900611,0.25216651,0.199514568,0.140161857,0.214901447,0.160947785,0.216063872,0.140414506,0.655716717,0.177267686,0.102793217
0.146892935,0.204324007,0.170064747,0.211820632,0.213213176,0.175206929,0.130926222,0.123366304,0.137468114,0.115416512,0.344275236,0.137269095,0.121525273
0.099656917,0.107368179,0.103649206,0.164674878,0.11452926,0.123444498,0.16152209,0.122533195,0.166328475,0.110944413,0.255442619,0.087142959,0.135993063
0.179867268,0.162312284,0.110634245,0.465331078,0.118487507,0.187714979,0.13269189,0.112014122,0.160222858,0.175050467,0.38616097,0.100015521,0.204355493
0.123414218,0.103114046,0.131961003,0.228646979,0.086906955,0.120253228,0.162983194,1.483052969,0.196368843,0.147108421,0.41189,0.155606478,0.152951241
0.174166471,0.160503656,0.481081367,0.170649722,0.144892558,0.247083023,0.329520136,0.241188943,0.283017397,0.273511201,0.361546814,0.175935939,0.184345424
0.168631718,0.204291135,0.130325481,0.149016678,0.111916959,0.144270644,0.163587913,0.103094578,0.116717651,0.163148746,0.268775642,0.121536471,0.105492651
0.148919404,0.149488404,0.134853154,0.215896204,0.113174722,0.169077814,0.158259898,0.090637416,0.167053372,0.150425687,0.27551055,0.134945095,0.161827564
0.136415377,0.127428442,0.10358949,0.226737648,0.12100479,0.096306928,0.148727894,0.134522155,0.077732049,0.161230579,0.213307887,0.122370504,0.104066849
0.151227832,0.115966335,0.175778061,0.152696818,0.105342925,0.127539024,0.181870446,0.097424917,0.172697663,0.180592075,0.269710183,0.163758397,0.168252781
0.31820792,0.244834691,0.187076375,0.261234462,0.560070395,0.179170772,0.172577366,0.17900613,0.185216889,0.102797613,0.230879679,0.11443954,0.117864922
0.081417307,0.096232086,0.115155593,0.132264033,0.144747198,0.152850688,0.128619626,0.196490794,0.190142497,0.139986381,0.178840086,0.144158274,0.148376256
0.094082132,0.142011359,0.117397428,0.164194793,0.09407191,0.11208415,0.119442023,0.223491877,0.081220508,0.084095217,0.247074708,0.129857123,0.079982683
0.098758444,0.146982431,0.129936591,0.19924587,0.110687964,0.174327105,0.183701277,0.13036041,0.148420215,0.146494582,0.343190283,0.134828806,0.136024386
0.124743074,0.156637639,0.314550132,0.131054312,0.118717156,0.154457256,0.180801108,0.146533534,0.16449593,0.154729486,0.209275559,0.11190486,0.13580513
0.104026884,0.099172838,0.119812369,0.130917445,0.106813312,0.116925076,0.155737653,0.223441094,0.168545246,0.128767416,0.170455784,0.121871926,0.15697673
0.169457749,0.173301369,0.174142346,0.197143078,0.111712724,0.125850081,0.157888427,0.120020367,0.205149576,0.160854921,0.418194503,0.182047814,0.182262704
0.113777794,0.100210004,0.134837434,0.151742563,0.112968862,0.149993598,0.137958348,0.118722297,0.150672123,0.134390369,0.222185671,0.236858845,0.159752443
0.179770038,0.222774208,0.180273354,0.136107937,0.276550382,0.168178916,0.136815563,0.146004528,0.168852434,0.130178645,0.219504446,0.145355612,0.163737625
0.099892214,0.135266289,0.180327535,0.137332693,0.107018001,0.13068825,0.156310707,0.213123024,0.138265267,0.112847753,0.222517326,0.113825418,0.122581735
0.319889188,0.17544429,0.176727533,0.229633987,0.091149166,0.182305396,0.182966083,0.133168265,0.116846427,0.210686952,0.308104604,0.254148096,0.295494169
0.159555346,0.12417797,0.112426952,0.1765275,0.098817952,0.1801752,0.198165566,0.135736123,0.173036754,0.164629951,0.32338044,0.164857343,0.118645296
0.08559566,0.133140117,0.124172494,0.116614051,0.131667256,0.169775546,0.143335581,0.141729891,0.187722698,0.188951775,0.184902996,0.121506959,0.119698934
0.093573026,0.104818374,0.07775782,0.13685523,0.089884698,0.154095173,0.145668313,0.10084074,0.106638663,0.086693622,0.230320156,0.10694506,0.121548556
