"VH_2017-05-15","VH_2017-05-27","VH_2017-06-08","VH_2017-07-02","VH_2017-07-14","VH_2017-07-26","VH_2017-08-07","VH_2017-08-19","VH_2017-08-31","VH_2017-09-12","VH_2017-09-24","VH_2017-10-06","VH_2017-10-18"
0.041046962,0.058811791,0.038649607,0.03827586,0.034318786,0.03479103,0.057922669,0.02963056,0.036034912,0.028743275,0.037453946,0.026735183,0.034590207
0.040795505,0.042858489,0.032975335,0.063410461,0.036639072,0.052494068,0.040004175,0.191676781,0.044484802,0.029836541,0.074116878,0.036834754,0.031741165
0.034529228,0.050853137,0.034153562,0.043757521,0.041190658,0.06544245,0.048891298,0.029218132,0.047121249,0.032461956,0.052903343,0.038960252,0.064474389
0.046372626,0.039970089,0.034011658,0.044459384,0.028446574,0.036362365,0.038313311,0.028401503,0.03342054,0.027715588,0.051820196,0.035347823,0.028560678
0.035716243,0.030066755,0.038847923,0.029887652,0.030779228,0.033735752,0.049725663,0.028147954,0.034942009,0.045845941,0.108283579,0.031880178,0.041559149
0.046380971,0.035937726,0.037712272,0.036613721,0.043264747,0.038463745,0.0539403,0.042528652,0.034953099,0.034985702,0.064861953,0.035487287,0.032207549
0.042318888,0.03533183,0.039120324,0.069379903,0.042151071,0.038531262,0.04149228,0.075149037,0.027197832,0.035030577,0.074164614,0.038516466,0.023375111
0.054660853,0.061607894,0.059961691,0.03687913,0.039459132,0.033940759,0.044644531,0.039217934,0.041673079,0.043471321,0.048293084,0.032462347,0.032731023
0.041495491,0.034132201,0.027555455,0.045256101,0.041122288,0.031611513,0.048888154,0.022511696,0.038276564,0.04126272,0.070903435,0.028836654,0.034276959
0.043169674,0.030746467,0.0393852,0.054775231,0.028536504,0.03821224,0.042559355,0.037523344,0.038726252,0.036503326,0.055801727,0.0421771,0.027526809
0.036441803,0.02922374,0.038302284,0.039946169,0.026069935,0.033661712,0.038598061,0.035396051,0.037183985,0.037814215,0.070689902,0.028692598,0.040930703
0.023732308,0.026067073,0.031265546,0.030053038,0.035344724,0.025064813,0.0355988,0.021598535,0.024528774,0.039520219,0.068454206,0.036524978,0.034899246
0.03280193,0.041541394,0.047281329,0.042789742,0.034256481,0.037107609,0.040387567,0.033803709,0.039951939,0.041323125,0.044503409,0.03186357,0.033068836
0.026867231,0.032119021,0.02940478,0.039172731,0.032197397,0.045484267,0.03373082,0.068085462,0.041580319,0.035027944,0.074909441,0.033321802,0.029355368
0.041596957,0.036947601,0.043060362,0.037846714,0.035232205,0.035995238,0.048582196,0.024521101,0.026923137,0.027815033,0.033422694,0.031938881,0.035103846
0.047194127,0.042892482,0.034821808,0.045634318,0.034601197,0.050194334,0.050473884,0.049597993,0.049650919,0.053233776,0.06421867,0.032039203,0.026388649
0.035223193,0.092750758,0.045953836,0.03832275,0.027400158,0.030178441,0.058355968,0.066756912,0.025038745,0.03957947,0.070191957,0.073310293,0.028605673
0.02595062,0.025564507,0.022051182,0.039255649,0.035772998,0.039020654,0.03931177,0.047384668,0.063684694,0.04000131,0.060222216,0.055136643,0.029985622
0.04830756,0.026760576,0.033569846,0.061761092,0.033533845,0.045258272,0.039883081,0.129598662,0.044183258,0.042407498,0.074922442,0.039786469,0.031711817
0.04226258,0.038157362,0.027755246,0.034606755,0.034176636,0.036195502,0.03728373,0.037391972,0.027587293,0.04463372,0.069558471,0.038701292,0.032152675
0.024302835,0.025714181,0.022800744,0.041753661,0.022138013,0.040637735,0.040189318,0.033077002,0.058292918,0.033726044,0.052368633,0.051474769,0.027972659
0.081756137,0.061892107,0.08280085,0.031174749,0.057147961,0.02900313,0.043229215,0.025885876,0.037128177,0.029516656,0.058870349,0.027339103,0.044546984
0.049544536,0.068216458,0.053161081,0.036008108,0.037452824,0.037858333,0.050932564,0.029089483,0.051391706,0.039547402,0.068123601,0.034994956,0.037077792
0.036369402,0.041974165,0.034449488,0.041207399,0.026097883,0.033180814,0.040889081,0.060671721,0.02591469,0.032738343,0.043671623,0.021711374,0.025279932
0.0264685,0.03336725,0.039368805,0.03794875,0.03403116,0.030725025,0.030820746,0.057665519,0.02763789,0.039133932,0.055148639,0.029744767,0.030030875
0.038039573,0.035562653,0.037359435,0.040588714,0.019645387,0.027002655,0.048421159,0.049879864,0.032703053,0.041993372,0.060278933,0.02609027,0.022455612
0.027894815,0.038033996,0.017720805,0.052168362,0.029060459,0.031578656,0.051639229,0.078546293,0.035044961,0.033564087,0.117040567,0.019926928,0.030971069
0.045630455,0.044018704,0.037655648,0.02667263,0.047450937,0.04465685,0.036919925,0.031424057,0.042615902,0.030055743,0.055972487,0.036030773,0.026889646
0.037186105,0.048509277,0.048600536,0.042962618,0.034545898,0.038337946,0.047021318,0.023809435,0.070770159,0.029134473,0.082826152,0.043500591,0.036214639
0.036727391,0.042783093,0.087586805,0.046306595,0.027566649,0.034283936,0.101915494,0.039101355,0.041884534,0.043432809,0.158510178,0.045631662,0.052069731
0.038654901,0.031827748,0.027348623,0.042245667,0.024747925,0.039272521,0.030856753,0.07973507,0.024500363,0.030014738,0.04620903,0.031353187,0.0225925
0.030004121,0.045014329,0.031886533,0.048419259,0.039420065,0.03034289,0.037406474,0.03454883,0.042547245,0.032415826,0.067331202,0.041296981,0.027028214
0.036235765,0.038257569,0.03195969,0.0384035,0.045258615,0.045149527,0.053090867,0.050583422,0.038031705,0.053141322,0.075999968,0.034755517,0.032213416
0.043415722,0.031666216,0.041599162,0.038893666,0.054037753,0.041832868,0.038262859,0.050813861,0.031562869,0.03514206,0.053002771,0.061760373,0.026681885
0.03756329,0.02734183,0.02295013,0.026882237,0.023586752,0.027836505,0.03647932,0.042590439,0.02707069,0.029157454,0.033168208,0.033131517,0.021279128
0.029403836,0.03286688,0.035676714,0.045399092,0.038160872,0.04165284,0.036549337,0.050955109,0.029669873,0.037154809,0.058942273,0.049024254,0.038628966
0.023798687,0.031420425,0.02285995,0.029787419,0.01978535,0.029687766,0.036058772,0.042162146,0.022648565,0.027241906,0.052394506,0.02926416,0.02169566
0.0341512,0.025719618,0.024311235,0.041988727,0.03512872,0.024443885,0.039343659,0.028644312,0.035554495,0.028289147,0.066302247,0.02831398,0.038340036
0.038296632,0.036066469,0.036618344,0.037697367,0.029622627,0.040239196,0.028992565,0.026769187,0.028186643,0.028530866,0.041131914,0.028359719,0.044837661
0.030704636,0.035674956,0.041177608,0.038384326,0.024757905,0.039298147,0.038790572,0.037421323,0.030640671,0.043019086,0.066715002,0.028025113,0.032574341
0.043761142,0.033226509,0.032790996,0.045775998,0.042695608,0.038162407,0.040486343,0.032076944,0.040203273,0.046630941,0.081875801,0.051388837,0.029458562
0.032679074,0.040797938,0.040697012,0.041136932,0.030713044,0.034974132,0.038787227,0.029076025,0.036705159,0.034379639,0.045726791,0.032131527,0.029467536
0.024360731,0.035990752,0.036448166,0.047506794,0.035919704,0.026168542,0.045428921,0.051160101,0.042568825,0.037497465,0.04015436,0.037397999,0.025991552
0.0384624,0.04626222,0.04252661,0.044268601,0.026638739,0.029012959,0.04645174,0.046788406,0.042022381,0.035649225,0.064941138,0.037624378,0.028686363
0.042198185,0.059303015,0.036094587,0.056707375,0.031742513,0.03184234,0.050372001,0.042631336,0.045065746,0.033589009,0.056631017,0.035294335,0.031885542
0.068132982,0.062833406,0.038827665,0.062837601,0.069719829,0.060394142,0.095570572,0.124235831,0.047487624,0.085481964,0.057705641,0.046210397,0.05047923
0.038584732,0.033071209,0.033515263,0.036114022,0.027749319,0.036503926,0.044844463,0.034413006,0.035747096,0.03158902,0.040539209,0.037139945,0.024462907
0.023553396,0.297044247,0.05628546,0.037868928,0.035449762,0.043399747,0.089231841,0.164785013,0.037507042,0.061939429,0.061521266,0.071863353,0.028752455
0.02681927,0.047061075,0.038948961,0.040975198,0.036494635,0.065191291,0.042224273,0.024482694,0.049309433,0.031772241,0.044570219,0.02928257,0.040464886
0.036939267,0.042347562,0.046081606,0.046871379,0.02871271,0.031827692,0.052763015,0.036048092,0.037137907,0.030019328,0.056498855,0.036543243,0.03196381
0.047742113,0.049252324,0.039787907,0.034721613,0.036723685,0.034849528,0.049076248,0.034711793,0.052540842,0.04050893,0.066278793,0.046212349,0.025394063
0.031771749,0.022631165,0.026536159,0.032626152,0.026077943,0.031729151,0.04906847,0.028853642,0.047805373,0.050413605,0.067814298,0.041653767,0.036419403
0.034683809,0.042466849,0.035706155,0.032503638,0.042463377,0.030445538,0.044085175,0.035440259,0.037201166,0.02913516,0.054280508,0.022005698,0.039407644
0.04970656,0.051603619,0.039605357,0.039486252,0.032123994,0.035639308,0.043837383,0.025591761,0.027445698,0.027609689,0.037605114,0.034336671,0.037487924
0.061191604,0.075518772,0.054918531,0.069986269,0.053269885,0.05946786,0.070702277,0.072989479,0.063129395,0.043049369,0.073610596,0.058543172,0.052947227
0.052004572,0.052998703,0.032065649,0.061202511,0.042162668,0.05138601,0.044196293,0.048782885,0.054621652,0.051143482,0.065239988,0.048711617,0.052355461
0.033238821,0.030134251,0.037367921,0.030148277,0.032772902,0.036791895,0.044192336,0.059660394,0.027893072,0.029822692,0.057220582,0.032392994,0.031486049
0.034860551,0.046792567,0.02901179,0.02874531,0.034643084,0.026647953,0.052927095,0.03199707,0.035812758,0.045510784,0.049113844,0.034626324,0.037826143
0.032130644,0.04081073,0.039638259,0.031907335,0.037925102,0.063389473,0.043081913,0.029145127,0.045003951,0.03527756,0.051567029,0.034712743,0.052678272
0.039798647,0.04631383,0.032926336,0.032319792,0.048425991,0.03071457,0.028715856,0.024003025,0.033985432,0.029588129,0.049631201,0.032814309,0.043856896
0.040896036,0.030311348,0.033569846,0.053962585,0.033533845,0.042763632,0.043036591,0.129598662,0.054546349,0.042407498,0.069296636,0.039786469,0.031711817
0.043597415,0.04151332,0.037229609,0.047522712,0.03735755,0.038185868,0.070392311,0.034982082,0.037456885,0.041081466,0.084405385,0.038436659,0.030080628
0.042531896,0.041571781,0.028985577,0.04348737,0.035472061,0.03178395,0.035650611,0.032272559,0.02841864,0.040513784,0.066951171,0.040237617,0.031719659
0.021944331,0.0210499,0.026187813,0.04150708,0.033991009,0.033512052,0.046981759,0.0267452,0.060609374,0.034881353,0.059618331,0.03831891,0.03010981
0.043912422,0.036765028,0.047232527,0.084738843,0.039125286,0.047726434,0.040964179,0.033419155,0.043904159,0.040703986,0.081311464,0.038783118,0.029793682
0.042189837,0.042604834,0.05033312,0.043856923,0.045717638,0.037360795,0.039024904,0.037079342,0.057085004,0.052599892,0.064860977,0.056367647,0.051461224
0.035152901,0.038522076,0.04066401,0.025448291,0.032405932,0.024016777,0.03211192,0.026634475,0.026713094,0.032631811,0.042381406,0.026802573,0.025548114
0.055607758,0.055015381,0.060632549,0.058371827,0.033021577,0.041072819,0.048965663,0.031484146,0.036978815,0.030525528,0.06774547,0.036570843,0.037049297
0.036275156,0.023980305,0.022801084,0.054378245,0.031656507,0.043768335,0.057046946,0.101020351,0.031167027,0.031042365,0.071577281,0.042227477,0.034523468
0.034930609,0.051299464,0.03915396,0.046382163,0.038619183,0.052185744,0.045686703,0.028744064,0.038529757,0.030633274,0.056922622,0.040354531,0.044639308
0.051703002,0.041267246,0.036712375,0.043178696,0.034225114,0.046800952,0.030797193,0.038320389,0.03447048,0.033175409,0.067216933,0.029550113,0.034979813
0.034619525,0.043884587,0.033635065,0.047571678,0.025725929,0.037273698,0.040344734,0.034861263,0.042296078,0.044326346,0.057167653,0.038470335,0.037150655
0.039780941,0.036880888,0.03082975,0.043186508,0.028956436,0.041921947,0.036243994,0.035605252,0.03951557,0.036750715,0.046325672,0.051316362,0.028981695
0.064127363,0.038472183,0.035190534,0.051721882,0.029960115,0.033782005,0.044688325,0.039264336,0.044615924,0.042849973,0.051687416,0.050314702,0.043763217
0.052905083,0.038687628,0.043408249,0.052126989,0.054114848,0.041295566,0.041001827,0.037005488,0.051627491,0.037124086,0.051082157,0.040861741,0.035281025
0.033846501,0.034507103,0.035307892,0.05032954,0.031549491,0.033794738,0.033926424,0.061538294,0.040180266,0.041228525,0.050885603,0.046532121,0.046802264
0.028188476,0.034681667,0.03954231,0.045877438,0.028405929,0.026533812,0.028370073,0.052796904,0.02864342,0.029750751,0.059515931,0.031783499,0.030067246
0.049121115,0.035522666,0.036537614,0.052526068,0.043831613,0.044641379,0.06615366,0.037583198,0.053789925,0.035945274,0.053638112,0.063318767,0.050738789
0.041059237,0.051765885,0.049987104,0.042964701,0.038529824,0.044524241,0.044111956,0.025776163,0.055349723,0.035091899,0.052009229,0.039381202,0.034457508
0.044957217,0.042470992,0.029369185,0.041651241,0.051050745,0.033499155,0.028708624,0.053126547,0.036060654,0.038344353,0.055217642,0.038797636,0.038261443
0.054274715,0.056362368,0.03131786,0.039255373,0.034735464,0.033475403,0.046897843,0.037793983,0.028605288,0.036105063,0.067681924,0.02814335,0.028107796
0.050685611,0.040702164,0.037490238,0.039498594,0.026329994,0.040759984,0.043134183,0.038048476,0.037093103,0.037860256,0.053934019,0.042913999,0.022715556
0.118984669,0.062828563,0.084484078,0.031256489,0.047208071,0.04047709,0.060938153,0.039506871,0.035976984,0.031640392,0.047724575,0.032100786,0.036109317
0.041662149,0.043860715,0.03487853,0.052110195,0.037979208,0.026728813,0.034859031,0.048247363,0.019854613,0.037415091,0.068470657,0.031426791,0.035377197
0.042849984,0.043916341,0.050649825,0.047774058,0.039393634,0.041735649,0.049863644,0.051074225,0.039401948,0.048356015,0.068825714,0.055208642,0.049717896
0.055208862,0.033867985,0.040387765,0.041154437,0.045512583,0.044698793,0.036038287,0.038707104,0.066969603,0.058083922,0.047043223,0.043957762,0.0501788
0.031056987,0.034970205,0.027703749,0.032739289,0.044927195,0.025961382,0.048242617,0.037342753,0.036634747,0.048446499,0.048553761,0.032971807,0.025017632
0.034613285,0.035822213,0.038410172,0.028022537,0.02573728,0.03827858,0.039710447,0.029801264,0.033167157,0.027339716,0.056947149,0.039457861,0.041350536
